ID,Category,SubCategory,Content,article_distance
N13137,video,popculture,"Singer stands up to heckler who told her to take shirt off After being heckled on stage and told to ""free the nips"" at a concert in Texas, singer Maggie Rogers voiced her anger about the harassment.",0.15433890867515337
N35452,weather,weathertopstories,"'Potentially historic wind event' over weekend could inflame California wildfires Northern California could experience a potentially historic wind event this weekend, which could have a dangerous effect on wildfires.",0.15458741912541474
N29499,news,newsus,"California governor signs measure banning 'lunch shaming' SACRAMENTO, Calif. (AP)   California's governor has signed into law a bill that guarantees all students a state-funded meal of their choice, even if their parent or guardian has unpaid meal fees.",0.15458741912541474
N56514,travel,travelnews,"Road built by biblical villain uncovered in Jerusalem A long-buried street that led pilgrims to the Jewish Temple 2,000 years ago was commissioned by Roman governor Pontius Pilate.",0.1547498787570639
N32208,foodanddrink,foodnews,"A Seattle man broke into an office building, ate $200 worth of chocolate, and collapsed in a sugar coma When security arrived, they found the man sprawled out on an office coach stripped of his jacket and shoes.",0.15489940571445227
N4614,foodanddrink,foodnews,"Orange vs. White Cheddar Cheese: What's The Difference, Anyway? Americans love cheese, and we're eating more of it than ever: about 37 pounds per year per capita, in fact, more than double what we ate four decades ago, according to the U.S. Department of Agriculture.",0.15489940571445227
N22545,foodanddrink,foodnews,"The Search for a Gender Neutral Drive Thru Toy When families are asked whether a kid's meal is for a boy or girl, it means kids get toys based on stereotypes not their actual interests. Is it time to rethink drive-thru toys?",0.15489940571445227
N21899,foodanddrink,tipsandtricks,Here's How to Correctly Store Potatoes to Keep Them Fresh Potatoes are a staple food in most people's diets for good reason.,0.15489940571445227
N33571,foodanddrink,recipes,"The Braised Onion Pasta I Only Make for People I Love There are, for me, two kinds of recipes, one for each mood: The first kind is quick and easy, like the 30-minute lemon chicken I make when I come home from work hungry and don't want to think too hard about what I'm feeding myself. The second is for when I'm feeding someone else, usually something special I'm excited to share; these take more time, and just a little bit more care. Like this braised onion pasta, which takes at least two hours to...",0.15489940571445227
N62209,foodanddrink,foodnews,"Popeyes mocks Chick-fil-A for National Sandwich Day blunder, reignites sandwich wars Popeyes is mocking Chick-fil-A as the chicken sandwich wars heat up once again before National Sandwich Day.",0.15489940571445227
N51810,foodanddrink,newstrends,"The Gooey Sticky Buns of Hit Boston Bakery, Flour, Pop Up in NYC Saturday Plus, Peter Luger's zero-star review is now a Broadway punchline   and more intel",0.15489940571445227
N60956,lifestyle,shop-holidays,"What to Buy the Guy Who Is Impossible to Shop For Indulgences, gadgets, and the things he might never splurge for on his own top our list of gifts for the guy who is impossible to shop for. The post What to Buy the Guy Who Is Impossible to Shop For appeared first on Reader's Digest.",0.15489940571445227
N28624,foodanddrink,foodnews,"When I moved from China to the US, eating out became so much more expensive I had to break the habit. Here's how I did it. Instead of feeling like I was depriving myself, I set out to manage my restaurant addiction by figuring out how to recreate what I loved about them.",0.15489940571445227
N61813,sports,football_nfl,"Redskins' Williams reveals cancer scare, explains holdout ASHBURN, Va. (AP)   Washington Redskins tackle Trent Williams revealed a cancer diagnosis that played a part in his lengthy holdout and distrust of the team's medical staff and the organization. Williams on Thursday said he told the team of the medical issue six years ago, and the growth on his head grew substantially over time. The 31-year-old said he had a tumor removed from his skull and needs to get checked out every six months to make sure...",0.15489940571445227
N55064,news,newspolitics,"Trump Taxes: Appeals Court Rules President Must Turn Over 8 Years of Tax Returns A federal appeals panel said on Monday that President Trump's accounting firm must turn over eight years of his personal and corporate tax returns to Manhattan prosecutors, a setback for the president's attempt to keep his financial records private.",0.15489940571445227
N61342,sports,basketball_nba,"The Warriors' fall from glory, explained Things are getting bad quick for the Warriors.",0.1549051434957788
N1258,travel,travelnews,"Tourist in Venice kidnaps local woman in row over exchange rate The 46-year-old Israeli was unhappy about the sum of money he was given, and reacted by locking himself in the currency exhange with the worker",0.15551398209647072
N24492,news,newsus,"Police: Off-Duty Dallas Officer Mistakenly Shoots, Injures Adult Son Thinking He Was An Intruder An off-duty Dallas officer accidentally shot and injured his adult son in DeSoto Saturday evening, police say.",0.15551398209647072
N39762,news,newscrime,"Woman stabbed to death by son in Plainville, police say A 21-year-old man is accused of stabbing his mother to death in Plainville. Police were called at 10:14 p.m. Thursday to the home at 37 Landau Road. The victim, 51-year old Carlyn D. Murphy, was found dead with apparent stab wounds. Her son, Sean Murphy, 21, who lived in the home, was taken into custody at Patriots Place in Foxborough. Plainville police said they do not believe that there is any ongoing threat or danger to the public. Sean...",0.15551398209647072
N27235,news,newspolitics,"Hillary Clinton backs out of DC event also set to include Tulsi Gabbard, Kirstjen Nielsen: report Hillary Clinton has backed out of a Friday appearance at an event also scheduled to include Democratic presidential candidate Tulsi Gabbard, among other guests, according to a report.",0.15551398209647072
N37083,news,newsus,Police warn against THC-laced Halloween candy Police in Pennsylvania are urging parents to be extra cautious with their Halloween candy this year.,0.15551398209647072
N40509,news,newscrime,One of FBI's Most Wanted fugitives offers surrender One of the FBI's Most Wanted fugitives says he wants to surrender but claims his offers are being ignored by the United States government.,0.15556864076602436
N27526,news,newsus,"1 dead, 8 others hospitalized in Salmonella outbreak likely tied to ground beef The CDC said the latest Salmonella outbreak is not tied to one type or brand of ground beef.",0.15572708192309948
N18870,lifestyle,shop-holidays,"Here Are the Biggest Deals We're Anticipating for Black Friday The Black Friday deals for 2019 have already begun leaking out. Get a sneak peek at what to expect from popular retailers like Costco, Walmart, and Best Buy. Browse our guide and use it to plan your attack for the biggest shopping event of the year.",0.1560743656547553
N13008,finance,finance-companies,Harley-Davidson halts production of new electric motorcycles Harley-Davidson has halted production and deliveries of its new LiveWire electric motorcycle after reportedly discovering a problem with its charging mechanism.,0.15650861156085727
N5978,finance,markets,"Eric Tse, 24, just became a billionaire overnight A 24-year-old business school graduate has just become an overnight billionaire.",0.15661193850291374
N21087,sports,football_nfl,"Report: Three-time Super Bowl-winning RB LeGarrette Blount works out for Raiders Now 32 years old, Blount has nearly 1,500 carries through nine pro seasons and has 6,306 yards and 56 career TDs.",0.15661583653703015
N59704,news,newscrime,"California sheriff's deputy shot dead, ride-along injured in 'active shooter incident,' officials say A police officer in Northern California was killed and another deputy was injured after an ""active shooter"" incident early Wednesday, according to officials.",0.1573735658713745
N10414,movies,movienews,"Robert Evans, 'Chinatown' Producer and Paramount Chief, Dies at 89 Robert Evans, the Paramount executive who produced ""Chinatown"" and ""Urban Cowboy"" and whose life became as melodramatic and jaw-dropping as any of his films, died on Saturday night. He was 89. Even though Hollywood history is filled with colorful characters, few can match the tale of Evans, whose life would seem far-fetched if it were",0.15752959221864518
N44559,health,health-news,Photo of emotional nurse after 'particularly hard day' goes viral Her sister revealed that she had just wrapped up four days worth of work that included assisting in the delivery of a stillborn baby.,0.15759434994310725
N16290,news,newsus,"Missouri man missing for a week found alive in car that crashed into ravine Ryan Linneman, of Lee's Summit, was found by a dirt bike rider in wreckage along Interstate 470 in Kansas City, Lee's Summit police said.",0.15766852717699373
N40944,news,newsus,"Family of toddler who fell from cruise ship 'utterly crushed' after grandfather charged The charge of negligent homicide was ""like pouring salt on an open wound"" for the girl's parents, the family's lawyer told NBC News.",0.15772413267398486
N21317,sports,football_ncaa,New Mexico DE Nahje Flowers dies at 21 ,0.15778351628253198
N871,tv,tv-celebrity,"Woman, suspect dead at 'Tarzan' actor Ron Ely's California residence Ron Ely, who portrayed Tarzan in the TV series in the 60s, was not harmed and is alive and well, a sheriff's office spokesman said.",0.15786980240588785
N60184,sports,baseball_mlb,MLB bans women who flashed their chests behind home plate during Game 5 of World Series MLB has indefinitely banned two women who flashed their chests on television during the seventh inning of Game 5 of the World Series on Sunday night.,0.1590037611833416
N35022,lifestyle,lifestylebuzz,"Bed, Bath and Beyond Pulls 'Blackface Pumpkins From the Shelves The pumpkins were removed from stores after an upstate New York community filed complaints.",0.15932884523703933
N2511,foodanddrink,foodnews,"Krispy Kreme orders Minnesota student who bought, resold doughnuts to 'shut down operations' The people of Minnesota appear to once again be without Krispy Kreme doughnuts.",0.15941918654163428
N21817,news,newspolitics,Two House Democrats break ranks with Pelosi on impeachment rules vote Two House Democrats broke ranks with their party leadership on Thursday's highly-contentious vote.,0.16014655122271382
N32607,news,newsus,Murder warrant for Fort Worth officer says woman he killed was holding gun in her home The murder arrest warrant for a white officer who shot and killed a black woman on Saturday says that the victim was holding a gun after she heard noises outside her window.,0.16046650084268632
N39074,sports,more_sports,"Eliud Kipchoge runs 1:59 marathon, first to break 2 hours Eliud Kipchoge became the first man to break two hours in a marathon in a non-record-eligible event.",0.16046650084268632
N14343,news,newsworld,Tens of thousands of Hong Kong protesters plead for U.S. help Tens of thousands of mostly young pro-democracy activists rallied in Hong Kong on Monday in the first legal protest since the introduction of colonial-era emergency laws and pleaded for help from the United States,0.16046650084268632
N11804,news,newsus,"Pregnant Florida woman uses AR-15 to fatally shoot armed intruder Two armed men broke into the house and pistol whipped husband, before wife pulled out their legally possessed weapon and opened fire.",0.16046650084268632
N32320,news,newsgoodnews,Trooper pulls over to save flag on highway The trooper is being praised for stopping his car and properly handling the fallen flag,0.16046650084268632
N62846,sports,baseball_mlb,"Nationals win first World Series title, storming back on Astros in Game 7, 6-2 After losing all three games in Washington over the weekend, the underdog Nationals became the first team in major league history to win the World Series by claiming four games on the road. Once again, they came from behind to do it.",0.16046650084268632
N15545,video,viral,"Watch this Missouri bridge be demolished after 90 years A portion of the Old Champ Clark Bridge in Louisiana, Missouri, has been demolished. The bridge had been standing over the Mississippi River since 1928, connecting Illinois to Missouri.",0.16046650084268632
N10824,news,newsworld,"New details emerge on raid that led to the death of ISIS leader Kurdish allies helped obtain DNA evidence and find the location of Abu Bakr al-Baghdadi, which aided in the capture and death of the terrorist leader.",0.16046650084268632
N442,sports,baseball_mlb_videos,Angels Hire Joe Maddon As New Manager The Los Angeles Angels Wednesday named the experienced Joe Maddon to be their new manager.,0.16046650084268632
N19001,lifestyle,lifestylepetsanimals,"Cat Sees Rain For The First Time And Loses Her Mind Betty's family adopted her six months ago from a local vet clinic, so she's still learning about her new home. Betty is an indoor cat, but she loves watching the world through her windows, and sometimes her mom will carry her outside and let her play there supervised as a special treat.",0.16046650084268632
N15414,sports,baseball_mlb,Why did the Phillies hire new manager Joe Girardi? USA TODAY Sports Bob Nightengale breaks down why the Phillies hired Joe Girardi.,0.16046650084268632
N22007,news,newsworld,"Trump appears to confirm U.S. nukes are in Turkey, an admission that would break with longstanding protocol Asked about the U.S.'s reported stockpile in Turkey, Trump said, ""We're confident"" they're safe. The U.S. government has never confirmed that stockpile exists.",0.16046650084268632
N35820,health,health-news,84-Year-Old Army Veteran Challenges TSA Agent to Push-Up Contest Before Her Flight This veteran's age isn't stopping her from acing a pushup competition!,0.16046650084268632
N19741,foodanddrink,foodnews,"Rachael Ray finally opens restaurant with no physical location Rachael Ray is the anomaly among TV celebrity chefs in that she's never opened a restaurant. Fans have asked for it, but Ray says it's just never been in the cards. Starting today, though, you can eat food designed by Rachael Ray… just not in an actual restaurant.",0.16046650084268632
N42512,news,newsgoodnews,"Father makes Halloween costumes for his son with cerebral palsy Tom Hardy builds epic Halloween costumes for his teen son Tommy, who has cerebral palsy. He's transformed Tommy's wheelchair into a dragon, a pineapple and, this year, an Air Force jet.",0.16046650084268632
N39941,sports,baseball_mlb,"Nationals navigating through the postseason using just six pitchers The Nationals have navigated through the playoffs using mostly just six pitchers, covering nearly 82% of their total pitches.",0.16046650084268632
N52121,health,fitness,"Britney Spears' Abs Are on Full Display In Her Newest Workout Video Another week, another Britney Spears workout video   and this time the pop star is combining two of her favorite routines.",0.16046650084268632
N27529,news,newsworld,"A man in Brazil accidentally blew up his yard while trying to kill some cockroaches Cesar Schmitz told FocusOn News, translated by the New York Post, that his wife had complained about roaches invading their garden.",0.16046650084268632
N12603,sports,more_sports,"Astros beat Yankees, will face Nationals in World Series SportsPulse: The Houston Astros are returning to the World Series for the second time in three years after defeating the Yankees, but must go through a red-hot Nationals team if they want to hoist the trophy.",0.16046650084268632
N22772,entertainment,entertainment-celebrity,Kate Upton Shares Rare Pic of Daughter Cheering Daddy On! The cutest pic on the Internet today.,0.16046650084268632
N58521,news,newsworld,"Islamic State defector inside Baghdadi's hideout critical to success of raid, officials say The informant, whose nationality has not revealed, is expected to receive some or all of the $25 million bounty that had been placed on Baghdadi's head, according to the officials.",0.16046650084268632
N21395,news,newsus,"Drone video shows the devastated compound where al-Baghdadi died Drone video showed there was little left standing of the compound at Barisha, Syria, where ISIS leader Abu Bakr al-Baghdadi was killed.",0.16046650084268632
N61388,movies,movies-celebrity,"Judge: Brad Pitt, others can be sued over New Orleans homes The Times-Picayune/ The New Orleans Advocate reports Pitt and other foundation directors asked the court to remove them from the lawsuit, saying they weren't personally responsible for the construction.",0.16084704829151383
N60340,lifestyle,lifestyleroyals,"Here's Why Harry and Meghan's Latest Interview Could Be the Final Straw for the Royal Family In Prince Harry and Meghan Markle's ITV interview on Oct. 20, they said they're unhappy living in a fishbowl. An insider reveals the palace's response.",0.1609266259775501
N13138,news,newsworld,"Amelia Bambridge: Body of missing backpacker found in sea The body of a 21-year-old British backpacker who went missing after a beach party on a Cambodian island has been found, according to the charity assisting her family.",0.1609316810093129
N18064,news,newspolitics,Top moments from Tuesday's Democratic debate Tuesday's debate in the key battleground state of Ohio was the first opportunity for Democratic candidates to gather on stage since the announcement of the impeachment inquiry against President Donald Trump.,0.1609599089280822
N38868,finance,markets,"China's economic slowdown deepens, weighing on global growth BEIJING (AP)   China's economic growth sank to a new multi-decade low in the latest quarter as a trade war with Washington deepened a slump that is weighing on the global economy. Growth in the world's second-largest economy slipped to 6% in the three months ending in September, down from the previous quarter's 6.2%, data showed Friday. It was the weakest level since China started reporting data by quarters in 1993. The slowdown and weakening...",0.1609599089280822
N39778,lifestyle,lifestyleroyals,"14 Parenting Rules the Royals Have to Follow Even in our modern times, there are some traditions British royal parents can't escape.",0.1609599089280822
N39498,video,science,"Why it's so hard for planes to land on water When US Airways Flight 1549 landed in the Hudson river all 150 passengers survived. Landing a plane on the water is called ditching. Ditching is more common in smaller private planes, not large planes from companies like Boeing or Airbus. But the Miracle on the Hudson isn't the only time an aircraft has been ditched. And despite that success, landing a plane on the water can be extremely dangerous.",0.16103011339248569
N34124,travel,travelnews,"Southwest Airlines evacuates Chicago flight after blown tires: reports Southwest Airlines evacuated a flight Monday morning at Chicago's Midway International Airport, blaming a hydraulic issue with the landing gear.",0.16107037833463378
N47791,autos,autosnews,"Hyundai fuel cell semi concept makes the Tesla Semi look boring Called the HDC-6 Neptune, it's a pretty great-looking thing.",0.1613368707936408
N995,foodanddrink,restaurantsandnews,10 of the best fast-food burger chains across the US Fast-food spots like Shake Shack and In-N-Out sell fresh burgers that keep customers coming back for more.,0.16134823779123503
N41244,entertainment,entertainment-celebrity,"Keanu Reeves holds hands with Alexandra Grant as the Internet swoons, plus more news The Internet is even more in love with Keanu Reeves after Alexandra Grant PDA. Plus, more celebrity news for Nov. 5, 2019.",0.16167381912137005
N53033,news,newspolitics,"CNN Poll: Biden's lead in Democratic primary hits widest margin since April Former Vice President Joe Biden's lead in the race for the Democratic nomination for president has rebounded, according to a new CNN poll conducted by SSRS.",0.16171159815966096
N58715,news,newsus,Officer placed on leave after threatening teen skaters at gunpoint Witnesses said the confrontation began on Saturday night when the plain-clothes officer approached the teenagers and ordered them stop playing loud music.,0.16254901125891674
N40716,tv,tv-celebrity,Lori Loughlin Is 'Absolutely Terrified' After Being Hit With New Charge Lori Loughlin Is 'Absolutely Terrified' After Being Hit With New Charge,0.1627104235082606
N25785,sports,football_nfl,OJ Simpson suing Vegas hotel for defamation over 2017 TMZ story claiming 'belligerence' ,0.16294822890246702
N11005,news,newspolitics,"Nunes Aide Is Leaking the Ukraine Whistleblower's Name, Sources Say A top aide to Rep. Devin Nunes has been providing conservative politicians and journalists with information and misinformation about the anonymous whistleblower who triggered the biggest crisis of Donald Trump's presidency, two knowledgeable sources tell The Daily Beast.",0.16350892077963358
N16190,foodanddrink,newstrends,We Tried Cinnamon Coke And Cranberry Sprite And One Of Them Is About To Become Your New Favorite Here's how we felt about them.,0.1638116469624338
N30612,finance,personalfinance,"The first thing 14 lottery winners have bought after finding out they were rich Winning the lottery may be a dream come true, but what that actually looks like is different for everyone.",0.16434152907601296
N36530,tv,tv-celebrity,Property Brothers' J.D. Scott Marries Annalee Belle in Vintage Theatre-Themed Wedding J.D. Scott is Married! Third Property Brother Ties Knot,0.16494724297294794
N13231,news,newsus,"Homeowner says a mystery object damaged his house. It didn't fall from a plane, FAA says Authorities including the Federal Aviation Administration have not been able to identify a canister-type object that damaged a Kentucky man's home.",0.1650086021443221
N13893,foodanddrink,restaurantsandnews,"14 Weird Rules Fast-Food Employees Have to Follow Fast food may seem easy, but there are quite a few intricate rules employees have to follow.",0.16546299162570172
N21164,news,newsus,"Pirates kidnap nine crew members from cargo ship off coast of Benin Pirates boarded a shipping vessel and kidnapped nine crew members off the coast of Benin in West Africa early Saturday morning, according to J.J. Ugland, the Norwegian shipping company which owns the vessel.",0.16546744106418132
N38118,tv,tv-celebrity,Uh-Oh! Carrie Ann Inaba Falls on 'Dancing With the Stars' Uh-Oh! Carrie Ann Inaba Falls on 'Dancing With the Stars',0.1664285421084162
N34694,tv,tvnews,Rosie O'Donnell: Barbara Walters Isn't 'Up to Speaking to People' Right Now Rosie O'Donnell: Barbara Walters Isn't 'Up to Speaking to People' Right Now,0.16704592699398335
N306,movies,movies-celebrity,"Kevin Spacey Won't Be Charged in Sexual Assault Case After Accuser Dies The Los Angeles County District Attorney's Office has formally dropped a case against actor Kevin Spacey, after the accuser died.",0.16719303090887028
N58580,tv,tv-gallery,"17 Hallmark Movies That Are Totally Worth Watching From festive flicks to cheesy romantic comedies, here are all the best Hallmark movies that are worth watching at least once.",0.16786771076123314
N64983,news,newsus,"Buffalo Wild Wings fires workers allegedly involved in racist incident Multi-racial group of 18 in Naperville, Illinois eatery was allegedly asked to move tables to get farther from frequent diner who was ""racist""",0.16811406069418613
N16617,news,newsus,"Coast Guard searches for man who fell from cruise off Texas The U.S. Coast Guard late Thursday said it was searching for a man who plunged into the Gulf of Mexico while the ship was about 47 miles off the coast of Galveston, Texas.",0.1684852423727476
N8569,autos,autostokyo,We Hope the Ford Bronco Has Taken Notes on the Suzuki Jimny Small but mighty off-road kei-car has us jealous in Tokyo,0.16857575764260357
N58264,entertainment,celebrity,Celebrity beach cruising for 2019 See all the stars who hit the beach this year!,0.16884017650459363
N31699,news,newscrime,"Woman stabbed in 2015 home invasion suing 911 dispatch company Breann Lasley has filed a civil lawsuit against Priority Dispatch Corp., alleging ""gross negligence,"" but the company said its system was never used.",0.1692163409652294
N54827,news,newsus,"Deer fatally attacks hunter who shot him In what officials are calling a bizarre incident, an Arkansas hunter was killed by a deer that he thought he had killed.",0.16960985172029636
N10732,lifestyle,lifestylebuzz,"Couple Didn't Know Why Car Was Running Strangely   Then They Popped The Hood Earlier this week, Holly Persic was driving to work in Pennsylvania when her car suddenly started acting up. The engine was making a weird sound, and there was a faint smell of burning. Persic pulled over and called her husband, Chris. He suggested she pop the hood. And sure enough, this is what they found: Chris Persic Inside the engine compartment were hundreds of walnuts, along with some dry grass. A squirrel, it seems, had chosen the...",0.16977839153687901
N38105,sports,football_nfl,"Patriots wanted a test. Now, they need some answers The first quarter was the worst the Patriots had played all season.",0.1700052237611894
N14761,weather,weathertopstories,Niagara Falls: Boat stuck on rocks 101 years dislodged High winds and heavy rains dislodged the remains of a barge in the rapids above Niagara Falls that had been there 101 years.,0.17003291526828024
N43142,sports,basketball_nba,"Former NBA first-round pick Jim Farmer arrested in sex sting operation Farmer, 55, was booked for trafficking a person for a commercial sex act.",0.17063923502826783
N47438,sports,mma,UFC Tampa results: Jedrzejczyk dominates Waterson Joanna Jedrzejczyk just took a dominant decision over Michelle Waterson in the UFC Tampa co-main event.,0.17067396971648585
N20950,sports,football_ncaa,"Franklin upset players wore Sutherland T-shirts without permission Some Penn State players wore T-shirts in warmups ahead of Saturday's game against Iowa in support of teammate Jonathan Sutherland, who was sent a controversial letter from a ""fan"" earlier this week.",0.17067396971648585
N42782,sports,baseball_mlb,Three takeaways from Yankees' ALCS Game 5 victory over the Astros The Yankees kept hope alive thanks to some impressive starting pitching and a pair of early home runs.,0.17148808150686723
N29867,travel,travelnews,Airline Passenger Faked Pregnancy by Stuffing Items Under Dress to Avoid Baggage Fee Woman Caught Faking Pregnancy to Avoid Baggage Fee,0.17159468613646578
N12194,lifestyle,lifestylebuzz,Can You Find the Ghost Hidden Among the Skeletons in This Tricky Brainteaser? The tiny ghost blends in really well with all of the skeleton skulls. Are your eyes good enough to spot it?,0.17224016209159174
N49749,sports,football_nfl,"'Unbelievable.' Chiefs fans stunned, mad after loss to the Titans What the heck happened? The Chiefs were lining up for a field goal that would have given them and eight-point lead late in Sunday's game against the Tennessee Titans in Nashville. The snap came before holder Dustin Colquitt was ready and he threw the ball away. Colquitt was called for intentional grounding and the Titans took over. They drove down the field for a touchdown, two-point ...",0.17309150254991623
N59426,travel,travelnews,"Four American Airlines flight attendants arrested at Miami airport, accused of money laundering Four American Airlines flight attendants were arrested at Miami International Airport Monday on money laundering charges.",0.17319662426402677
N43627,news,newsus,"The Justice Department is fishing for details about the anonymous 'resistance' op-ed writer The author, identified only as ""a senior official in the Trump administration,"" is set to release a tell-all book this month.",0.17366075581838952
N55189,tv,tvnews,"'Wheel Of Fortune' Guest Delivers Hilarious, Off The Rails Introduction We'd like to solve the puzzle, Pat: Blair Davis' loveless marriage? On Monday, ""Wheel of Fortune"" welcomed as a new contestant trucking business owner Blair Davis, who offered a biting introduction for himself. When host Pat Sajak asked the man from Cardiff, California, about his family, Davis plunged into one of the darkest personal summaries the show has likely ever heard. ""I've been trapped in a loveless marriage for the last 12 years to an...",0.17387427977036843
N26176,finance,finance-companies,"Walmart Sparks Panic and Confusion in the Dish-Soap Aisle Procter & Gamble didn't make enough dish soap, and Walmart is letting all its customers know about it.",0.17451922811135154
N47020,news,newsopinion,The News In Cartoons News as seen through the eyes of the nation's editorial cartoonists.,0.175943888515862
N17099,news,newscrime,Missing New Hampshire couple's bodies found buried on a Texas beach James and Michelle Butler had been camping in their RV along the South Texas coast when they went missing in mid-October.,0.17714202803855303
N55897,tv,tv-celebrity,40 Fun Facts About Jennifer Aniston ,0.17788905561758067
N32008,tv,tv-celebrity,Former Federal Prosecutor Says Lori Loughlin's Daughters Could Be Charged in College Scandal Could Lori Loughlin's Daughters Be Charged in Scandal? Legal Experts Weigh In,0.17847236216195733
N9441,sports,baseball_mlb,How President Trump reacted to getting loudly booed at the World Series Video surfaced of his reaction.,0.1796448663329714
N41375,finance,markets,"The world's largest nuclear power producer is melting down On the shores of the English channel in Normandy, engineers are struggling to fix eight faulty welds at a plant that's supposed to showcase France's savoir faire in nuclear power.",0.18019516122640886
N63302,lifestyle,lifestylebuzz,"This Wedding Photo of a Canine Best Man Captures Just How Deep a Dog's Love Truly Is When Mark Doublet made his dog, Marley, the best man at his wedding, he took his duties very seriously, and a photo of them together has gone viral.",0.18196811743993882
N5469,sports,icehockey_nhl,Evander Kane sued by hotel for gambling debt built during playoffs The Sharks' forward allegedly owes big on some markers at The Cosmopolitan.,0.1824973103749698
N43595,travel,traveltripideas,"Best all-inclusive resorts in the world Certain vacation destinations are known for having a wealth of all-inclusive resorts (the islands of Fiji and Jamaica come to mind). But resorts that wrap fun, food and drinks into a convenient package can be found all over the world. From a Cancun family favourite and an all-inclusive ski resort in the Alps to a far-flung locale that caters to scuba divers, you'll find a bit of everything on this roundup of the best all-inclusive resorts in the world.",0.18346522021662665
N6233,sports,boxing,"Boxer Patrick Day dies after suffering traumatic brain injury in super welterweight fight Boxer Patrick Day, 27, died on Wednesday after being knocked out against Charles Conwell on Saturday. He had surgery and had been in a coma.",0.18445645902629382
N2142,news,newsgoodnews,Young trick-or-treater refills stranger's empty candy bowl with his own The touching moment was captured on a resident's doorbell cam.,0.18730042059561336
N22479,health,medical,"Frequent Urination At Night: A Sign Of Serious Health Problem Nocturia forces you to wake up during the night to urinate, a condition that could be a sign of serious health problems, such as a tumor, congestive heart failure and kidney failure.",0.1885982424445606
N2309,tv,tv-celebrity,James Van Der Beek and Wife Kimberly on Expecting Baby No. 6: It Often Requires an 'Explanation' James Van Der Beek and Wife Kimberly on Expecting Baby No. 6,0.18949890408149256
N16715,news,newspolitics,Mitch McConnell snubbed by Elijah Cummings' pallbearer in handshake line at U.S. Capitol ceremony A pallbearer appeared to refuse to shake Mitch McConnell's hand as Rep. Elijah Cummings was lying in state at the Capitol.,0.1897756618453558
N3057,finance,finance-retirement,4 things every retiree should know Your new life may be liberating   and daunting.,0.1907266513746354
N26026,music,music-celebrity,Miranda Lambert Reveals the Real Reason Behind Her Secret Wedding: 'It's Not for Everybody Else' Miranda Lambert Reveals Why She Secretly Married Brendan McLoughlin,0.19298457245107473
N33740,health,weightloss,24 Ways to Shrink Your Belly in 24 Hours Look visibly slimmer in a matter of hours with these simple tricks.,0.19600714597254015
N6695,news,newscrime,"'He fought them,' father says of son killed on birthday defending his family in home Brenton Estorffe, an Australian living in Texas, was died defending his family.",0.19730078464861206
N46267,sports,basketball_nba,Report: Timberwolves 'fuming' over NBA's ruling in Karl-Anthony Towns-Joel Embiid fight The Timberwolves reportedly wanted Ben Simmons punished. Their grievances apparently didn't end there.,0.2040348873790578
N10078,autos,autosownership,The Difference Between Green and Orange Antifreeze What's the difference between different colors of antifreeze? Should different colors of coolant be mixed? Find out here.,0.22055139019013326
N21136,tv,tv-celebrity,Andy Cohen Says He Doesn't Feel Guilty About Joe and Teresa Giudice's Legal Fate After RHONJ Andy Cohen Doesn't Feel Guilt About Joe and Teresa Giudice,0.22720075951480312
N14904,weather,weathertopstories,Boat inches closer to Niagara Falls edge after being grounded for century Boat inches closer to Niagara Falls edge after being grounded for century,0.23711488623062804
N51188,sports,baseball_mlb_videos,"ALCS Game 6 Highlights: Yankees vs. Astros After Yankees 2B DJ LeMahieu hit a game tying 2-run homer in the top of the 9th inning, Astros' 2B Jose Altuve smashed a walk-off 2-run home run off of Aroldis Chapman to send Houston back to the World Series for the second time in three years.",0.32093300168537264
N41013,news,newsopinion,"Doug Schoen: Hillary vs. Trump in 2020? If Clinton is serious, here's best way for her to defeat the president Even when she is out of the running for president, Hillary Clinton is still one of the most prominent voices in the Democratic Party.",1.0
N42474,news,newsbusiness,"Trump's Trustbusters Bring Microsoft Lessons to Big Tech Fight DOJ's Makan Delrahim and the FTC's Joe Simons have agreed to divide Google, Facebook, Amazon, and Apple between them.",1.0
N61358,health,nutrition,5 Foods That Can Actually Help Prevent Gray Hair Don't say goodbye to your natural color just yet.,1.0
N31633,news,newspolitics,'ISIS is the biggest beneficiary': Graham lashes out at Trump over Syria withdrawal Sen. Lindsey Graham (R-S.C.) describes President Trump's decision to pull American troops out of Syria as 'out of line' and 'dangerous.',1.0
N11161,video,news,"Bernie Sanders slams GOP for not standing up to Trump Sen. Bernie Sanders (I-VT) appeared on ""Jimmy Kimmel Live,"" where he shared his thoughts on the Republican's response to the impeachment inquiry into President Trump.",1.0
N46688,health,nutrition,'Souping': Should you try it? Regularly eating soup is comforting and filling might help you shed some unwanted pounds.,1.0
N9900,health,nutrition,32 Best Good-Mood Foods There are plenty of foods with proven mood-boosting benefits that can help you get happier and healthier with every bite.,1.0
